Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/12/21/miliki-mr-p-terbesar-di-dunia-dan-ingin-jadi-bintang-film-panas-ternyata-roberto-malah-derita-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-22,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2020/11/07/video-syur-mirip-gisel-viral-di-twitter-hingga-trending-tagar-gempi-skandal-juga-menyusul,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-24,2025-06-24
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2016/11/08/wanita-pemilik-payudara-terindah-di-jepang-ini-tak-ragu-susui-bayinya-yang-akan-lahir,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-22,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/08/31/fakta-kakak-ipar-setubuhi-adik-ipar-14-tahun-sebelum-kepergok-istri-tanpa-busana-di-kamar-mandi?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/08/17/8-lomba-17-agustus-yang-lucu-kreatif-dan-anti-mainstream-balap-bangku-pakai-helm-hingga-merangkak,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-21,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/26/ternyata-begini-cara-jin-menyetubuhi-wanita,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/07/26/foto-bocah-perempuan-digilir-sejumlah-temannya-beredar,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-21,2025-06-23
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2017/11/17/seranjang-di-malam-pertama-pria-ini-pun-tidur-menggelepar-usai-istrinya-lakukan-trik-khusus-ini?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-24,2025-06-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tag/video-wanita-telanjang,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-21,2025-06-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/10/09/wanita-ini-bocorkan-tarif-jadi-sugar-baby-di-tengah-kesibukannya-sebagai-mahasiswa,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-20,2025-06-24
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2021/07/15/inilah-pulau-di-indonesia-yang-hanya-dihuni-wanita-dan-tak-boleh-berbusana-vietnam-dibuat-keheranan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-21,2025-06-23
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2019/02/03/kambing-hamil-diperkosa-8-orang-hingga-tewas-kelainan-seksual-melibatkan-hewan-sulit-disembuhkan,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2025-06-21,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2020/01/23/lokalisasi-di-rawa-bebek-penjaringan-sudah-ada-50-tahun-silam-sering-dirazia-dan-tetap-bertahan,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2017/07/18/gadis-ini-nyaris-tewas-usai-memasukkan-belut-dalam-kemaluannya-ini-yang-terjadi,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-22,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2019/11/17/menteri-kesehatan-mengeluh-ukuran-kondom-impor-buatan-cina-terlalu-kecil-ini-pernyataan-lengkapnya?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/79504/kronologis-tabrakan-beruntun-di-tol-bsd-tewaskan-satu-orang,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
travel.tribunnews.com,Page,N/A,N/A,travel.tribunnews.com/2017/09/07/ada-sejak-abad-ke-18-begini-seluk-beluk-geisha-di-balik-make-up-tebalnya,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2017/04/18/alamak-diduga-ketahuan-selingkuh-wanita-telanjang-ini-dikelilingi-warga-sambil-minta-maaf,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2016/03/04/foto-gara-gara-selfie-di-depan-kaca-kamar-mandi-gadis-ini-menyesal-seumur-hidupnya,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2017/11/04/mengejutkan-4-poster-hitam-putih-dari-film-jadul-bikin-netizen-geger-adegannya-vulgar-tanpa-blur?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/404,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/06/17/wow-upgrade-payudaranya-gisella-anastasya-semakin-berani-tanpa-gunakan-bra-bleber,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-21,2025-06-24
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2017/07/20/boneka-seks-ini-dibuat-untuk-diperkosa-alhasil-dikecam-habis-habisan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2016/09/15/empat-bintang-film-panas-ini-dikabarkan-berasal-dari-indonesia?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2023/07/11/lagi-link-nonton-legal-film-pamasahe-sub-indo-dari-filipina,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-21,2025-06-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/18/celana-dalam-sering-basah-kenali-rahasia-cairan-ini-sebelum-terlambat-wanita-wajib-tahu,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/05/17/pernah-tersandung-skandal-luna-maya-sempat-menangis-ceritakan-soal-video-panas-dengan-ariel-noah,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/12/21/pria-pemilik-mr-p-terpanjang-cari-pendamping-dan-ingin-jadi-bintang-film-dewasa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-21,2025-06-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/10/13/ciri-ciri-cewek-tak-perawan-bisa-terlihat-dari-mata-hidung-telapak-tangan?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/05/04/video-berurai-air-mata-pamela-safitri-eks-duo-serigala-minta-maaf?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/01/06/viral-video-mesum-bocah-dengan-tante-geger-aksi-cabul-itu-diduga-terjadi-di-bulan-puasa,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-22,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2015/08/09/berapa-kali-dalam-seminggu-bercinta-disebut-sehat,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-21,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2015/05/31/astaga-guru-wanita-tunjukkan-foto-payudara-dan-organ-vital-ke-siswa-pria,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2020/11/11/video-mesum-mirip-gisella-anastasia-viral-onad-yakin-itu-mantan-istri-gading-marten-lalu-kenapa,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-20,2025-06-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2017/07/21/kenakan-bikini-nyaris-bugil-wulan-guritno-bikin-netter-melongo-tapi-kok-makeup-sama-keteknya?page=2,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2019/10/26/digrebek-saat-berhubungan-badan-di-kota-batu-pa-putri-pariwisata-dibooking-dari-jakarta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2018/06/30/jedar-cerita-diam-diam-ternyata-ludwig-menghubungi-omongannya-sampai-bikin-ashanty-emosi,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2016/08/16/inilah-curhatan-bintang-film-porno-yang-tak-anda-duga,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-21,2025-06-23
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/amp/2018/01/18/perhatikan-ini-ciri-wanita-yang-sering-melakukan-masturbasi-7-tanda-ini-bakal-mengungkapkannya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2020/06/27/remaja-cantik-di-kota-jambi-open-bo-di-kamar-kos-sekali-naik-rp-800-ribu?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2017/07/25/foto-seperti-inilah-kalau-model-majalah-playboy-tahun-60-an-difoto-kembali-penasaran,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2021/08/02/doa-sebelum-makan-minum-dan-doa-setelah-makan-lengkap-artinya-berharap-berkah-dan-ungkapan-syukur,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/11/22/sadis-siswa-sma-di-kulon-progo-tusuk-gurunya-gara-gara-menolak-cinta-ketahuan-karena-hp-tertinggal,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2018/05/10/gila-psk-di-cina-ada-yang-gunakan-belut-agar-terlihat-seperti-perawan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
cirebon.tribunnews.com,Page,N/A,N/A,cirebon.tribunnews.com/2019/12/31/video-ganti-baju-shinta-bachir-sempat-menghebohkan-publik-begini-tanggapan-artis-cantik-itu,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-24
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2017/01/04/hasil-penelitian-tiga-gaya-bercinta-ini-paling-disukai-wanita,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2016/07/16/4-manfaat-menonton-film-porno-bagi-pasangan-suami-istri-nomor-3-wajib-dibaca,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-24
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/10/28/pemuda-ini-nekat-bunuh-diri-secara-live-di-facebook-ini-pemicu-aksi-bunuh-dirinya?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/23/kumpulan-film-jepang-khusus-dewasa-subtitle-indonesia-resolusi-hd-dan-durasi-dua-jam-ini-daftarnya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2021/06/03/video-mesum-pak-kades-goyang-janda-di-asahan-kepala-desa-sei-halim-hasak-mana-videonya?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-23,2025-06-23
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2020/06/17/kabar-terbaru-tiara-lestari-mantan-model-majalah-playboy-kelahiran-solo,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2019/10/28/viral-wanita-muda-nekat-buka-baju-telanjang-dada-di-jalan-raya-diduga-terpengaruh-alkohol,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2020/09/04/viral-video-seorang-wanita-tanpa-pakai-baju-diarak-warga-termasuk-anak-anak-2-kali-kepergok-mesum,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/10/04/intip-kampung-cinta-di-subang-gadisnya-cantik-dan-nikahnya-murah-ditinggalin-jika-bosan?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/07/04/pohon-langka-berbuah-wanita-bugil-kisahnya-bikin-bulu-kuduk-berdiri?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-25,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2017/11/25/buang-sperma-di-tisu-sebenarnya-merugikan-padahal-bisa-selamatkan-wanita-dengan-cara-ini?page=all,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,14,2025-06-24,2025-06-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/travel/2019/12/04/dugaan-penipuan-agen-perjalanan-wisata-traveler-mengaku-rugi-hingga-ratusan-juta,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-19,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/seleb/2017/01/11/bukan-baju-renang-tapi-ekspresinya-di-film-security-ugal-ugalan-yang-bikin-alexa-key-seksi,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2019/11/08/cerita-ibu-guru-saat-ajak-muridnya-berhubungan-intim-bertiga-di-kamar-kos-awalnya-disuruh-nonton,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-24,2025-06-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2015/07/11/ini-dia-10-negara-dengan-budaya-seks-paling-bebas?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/kepulauan-riau/2370010/kondom-duri-100-silicone-asli-alat-kontrasepsi-menambah-nafsu-pekanbaru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-22,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2019/10/16/ada-kondom-bekas-pakai-saat-layanan-pijat-mr-braid-digeledah-selama-4-jam,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2017/01/13/cewek-cantik-ini-dipaksa-melakukan-oral-seks-oleh-sosok-tak-terduga-saat-pulang-kerja?page=1,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2016/03/24/puting-payudara-olla-ramlan-tercetak-saat-syuting,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-24,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/08/28/wanita-cantik-dan-seksi-buang-air-besar-di-celana-lalu-jatuh-ke-lantai,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-23,2025-06-24
video.tribunnews.com,Page,N/A,N/A,video.tribunnews.com/view/72571/seorang-istri-sekongkol-dengan-selingkuhan-bunuh-suaminya-sempat-bersandiwara-setelah-eksekusi,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-20,2025-06-23
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2013/04/21/memainkan-si-bukit-kembar-gairah-suami-cetar-membahana,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-22,2025-06-24
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2019/05/14/5-kasus-mutilasi-tersadis-di-indonesia-pacar-yang-sedang-hamil-dan-2-anak-kandung-pun-dieksekusi?page=3,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-24,2025-06-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2019/07/02/bocah-perempuan-ditemukan-tewas-di-parit-jepang-berikut-penuturan-saksi-mata,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-20,2025-06-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/21/12/2010/panda-lokal-jadi-buruan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-23,2025-06-23
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/10/27/gila-2-versi-video-mesum-durasi-5-menit-itu-masuk-situs-porno-dan-duduki-top-rank-ini-5-faktanya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-20,2025-06-25
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2016/10/01/videokaty-perry-buka-baju-bra-lalu-goyang-bagian-atas-dan-nyoblos-pipres-pria-ini-terjatuh-wow,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-21,2025-06-23
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/05/02/terukirlah-namamu-boruku-duka-mendalam-selimuti-peresmian-monumen-km-sinar-bangun,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-25,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/05/11/aneh-tapi-nyata-perempuan-jepang-malu-kalau-masih-perawan-simak-fakta-fakta-berikut,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2025-06-24,2025-06-24
